filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
HVB_Img_012.jpg,81115,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",14,0,"{""name"":""rect"",""x"":71,""y"":231,""width"":47,""height"":31}","{""CLASS"":""HardHat""}"
HVB_Img_012.jpg,81115,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",14,1,"{""name"":""rect"",""x"":134,""y"":216,""width"":33,""height"":36}","{""CLASS"":""HardHat""}"
HVB_Img_012.jpg,81115,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",14,2,"{""name"":""rect"",""x"":188,""y"":222,""width"":41,""height"":33}","{""CLASS"":""HardHat""}"
HVB_Img_012.jpg,81115,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",14,3,"{""name"":""rect"",""x"":368,""y"":271,""width"":44,""height"":41}","{""CLASS"":""HardHat""}"
HVB_Img_012.jpg,81115,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",14,4,"{""name"":""rect"",""x"":328,""y"":304,""width"":96,""height"":68}","{""CLASS"":""Vests""}"
HVB_Img_012.jpg,81115,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",14,5,"{""name"":""rect"",""x"":202,""y"":257,""width"":42,""height"":85}","{""CLASS"":""Vests""}"
HVB_Img_012.jpg,81115,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",14,6,"{""name"":""rect"",""x"":170,""y"":265,""width"":15,""height"":58}","{""CLASS"":""Vests""}"
HVB_Img_012.jpg,81115,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",14,7,"{""name"":""rect"",""x"":166,""y"":244,""width"":22,""height"":22}","{""CLASS"":""HardHat""}"
HVB_Img_012.jpg,81115,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",14,8,"{""name"":""rect"",""x"":33,""y"":257,""width"":61,""height"":92}","{""CLASS"":""Vests""}"
HVB_Img_012.jpg,81115,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",14,9,"{""name"":""rect"",""x"":39,""y"":403,""width"":60,""height"":39}","{""CLASS"":""Boots""}"
HVB_Img_012.jpg,81115,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",14,10,"{""name"":""rect"",""x"":119,""y"":398,""width"":60,""height"":37}","{""CLASS"":""Boots""}"
HVB_Img_012.jpg,81115,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",14,11,"{""name"":""rect"",""x"":194,""y"":403,""width"":70,""height"":45}","{""CLASS"":""Boots""}"
HVB_Img_012.jpg,81115,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",14,12,"{""name"":""rect"",""x"":311,""y"":401,""width"":63,""height"":39}","{""CLASS"":""Boots""}"
HVB_Img_012.jpg,81115,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",14,13,"{""name"":""rect"",""x"":175,""y"":364,""width"":12,""height"":30}","{""CLASS"":""Boots""}"
HVB_Img_013.jpg,69116,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,0,"{""name"":""rect"",""x"":71,""y"":215,""width"":78,""height"":58}","{""CLASS"":""Boots""}"
HVB_Img_013.jpg,69116,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,1,"{""name"":""rect"",""x"":88,""y"":86,""width"":72,""height"":94}","{""CLASS"":""Vests""}"
HVB_Img_013.jpg,69116,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,2,"{""name"":""rect"",""x"":76,""y"":29,""width"":58,""height"":44}","{""CLASS"":""HardHat""}"
HVB_Img_013.jpg,69116,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,3,"{""name"":""rect"",""x"":220,""y"":295,""width"":51,""height"":73}","{""CLASS"":""Boots""}"
HVB_Img_013.jpg,69116,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,4,"{""name"":""rect"",""x"":205,""y"":71,""width"":118,""height"":145}","{""CLASS"":""Vests""}"
HVB_Img_014.jpg,886733,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":689,""y"":1133,""width"":68,""height"":51}","{""CLASS"":""HardHat""}"
HVB_Img_014.jpg,886733,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":794,""y"":1073,""width"":63,""height"":127}","{""CLASS"":""HardHat""}"
HVB_Img_014.jpg,886733,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":630,""y"":1166,""width"":127,""height"":106}","{""CLASS"":""Vests""}"
HVB_Img_014.jpg,886733,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":790,""y"":1154,""width"":97,""height"":85}","{""CLASS"":""Vests""}"
HVB_Img_015.jpg,47588,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,0,"{""name"":""rect"",""x"":172,""y"":151,""width"":32,""height"":33}","{""CLASS"":""HardHat""}"
HVB_Img_015.jpg,47588,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,1,"{""name"":""rect"",""x"":306,""y"":59,""width"":27,""height"":42}","{""CLASS"":""HardHat""}"
HVB_Img_015.jpg,47588,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,2,"{""name"":""rect"",""x"":147,""y"":161,""width"":101,""height"":75}","{""CLASS"":""Vests""}"
HVB_Img_015.jpg,47588,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,3,"{""name"":""rect"",""x"":24,""y"":324,""width"":84,""height"":45}","{""CLASS"":""Boots""}"
HVB_Img_015.jpg,47588,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,4,"{""name"":""rect"",""x"":253,""y"":149,""width"":28,""height"":86}","{""CLASS"":""Boots""}"
HVB_Img_016.jpg,35274,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":161,""y"":176,""width"":64,""height"":47}","{""CLASS"":""HardHat""}"
HVB_Img_016.jpg,35274,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":153,""y"":232,""width"":71,""height"":81}","{""CLASS"":""Vests""}"
HVB_Img_016.jpg,35274,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":117,""y"":365,""width"":45,""height"":47}","{""CLASS"":""Boots""}"
HVB_Img_017.jpg,127315,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,0,"{""name"":""rect"",""x"":254,""y"":93,""width"":42,""height"":41}","{""CLASS"":""HardHat""}"
HVB_Img_017.jpg,127315,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,1,"{""name"":""rect"",""x"":429,""y"":88,""width"":29,""height"":39}","{""CLASS"":""HardHat""}"
HVB_Img_017.jpg,127315,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,2,"{""name"":""rect"",""x"":326,""y"":110,""width"":19,""height"":45}","{""CLASS"":""HardHat""}"
HVB_Img_017.jpg,127315,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,3,"{""name"":""rect"",""x"":232,""y"":141,""width"":90,""height"":110}","{""CLASS"":""Vests""}"
HVB_Img_017.jpg,127315,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,4,"{""name"":""rect"",""x"":402,""y"":135,""width"":66,""height"":96}","{""CLASS"":""Vests""}"
HVB_Img_017.jpg,127315,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,5,"{""name"":""rect"",""x"":319,""y"":147,""width"":31,""height"":41}","{""CLASS"":""Vests""}"
HVB_Img_017.jpg,127315,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,6,"{""name"":""rect"",""x"":242,""y"":339,""width"":74,""height"":47}","{""CLASS"":""Boots""}"
HVB_Img_017.jpg,127315,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,7,"{""name"":""rect"",""x"":393,""y"":330,""width"":66,""height"":59}","{""CLASS"":""Boots""}"
HVB_Img_018.jpg,62159,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,0,"{""name"":""rect"",""x"":180,""y"":203,""width"":65,""height"":47}","{""CLASS"":""HardHat""}"
HVB_Img_018.jpg,62159,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,1,"{""name"":""rect"",""x"":193,""y"":382,""width"":114,""height"":58}","{""CLASS"":""Boots""}"
HVB_Img_018.jpg,62159,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,2,"{""name"":""rect"",""x"":267,""y"":317,""width"":45,""height"":61}","{""CLASS"":""Boots""}"
HVB_Img_018.jpg,62159,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,3,"{""name"":""rect"",""x"":172,""y"":255,""width"":93,""height"":115}","{""CLASS"":""Vests""}"
HVB_Img_018.jpg,62159,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,4,"{""name"":""rect"",""x"":204,""y"":146,""width"":75,""height"":121}","{""CLASS"":""Vests""}"
HVB_Img_019.jpg,88349,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,0,"{""name"":""rect"",""x"":317,""y"":188,""width"":84,""height"":47}","{""CLASS"":""HardHat""}"
HVB_Img_019.jpg,88349,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,1,"{""name"":""rect"",""x"":451,""y"":117,""width"":44,""height"":47}","{""CLASS"":""HardHat""}"
HVB_Img_019.jpg,88349,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,2,"{""name"":""rect"",""x"":442,""y"":156,""width"":72,""height"":60}","{""CLASS"":""Vests""}"
HVB_Img_019.jpg,88349,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,3,"{""name"":""rect"",""x"":300,""y"":222,""width"":124,""height"":94}","{""CLASS"":""Vests""}"
HVB_Img_019.jpg,88349,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,4,"{""name"":""rect"",""x"":326,""y"":393,""width"":128,""height"":50}","{""CLASS"":""Boots""}"
HVB_Img_019.jpg,88349,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,5,"{""name"":""rect"",""x"":292,""y"":364,""width"":38,""height"":51}","{""CLASS"":""Boots""}"
HVB_Img_019.jpg,88349,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,6,"{""name"":""rect"",""x"":436,""y"":241,""width"":80,""height"":64}","{""CLASS"":""Boots""}"
HVB_Img_019.jpg,88349,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",8,7,"{""name"":""rect"",""x"":513,""y"":243,""width"":44,""height"":71}","{""CLASS"":""Boots""}"
HVB_Img_020.jpg,66673,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":186,""y"":17,""width"":150,""height"":108}","{""CLASS"":""HardHat""}"
HVB_Img_020.jpg,66673,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":327,""y"":354,""width"":180,""height"":126}","{""CLASS"":""Boots""}"
HVB_Img_020.jpg,66673,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":255,""y"":126,""width"":265,""height"":134}","{""CLASS"":""Vests""}"
HVB_Img_021.jpg,48599,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",14,0,"{""name"":""rect"",""x"":161,""y"":155,""width"":47,""height"":34}","{""CLASS"":""HardHat""}"
HVB_Img_021.jpg,48599,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",14,1,"{""name"":""rect"",""x"":307,""y"":49,""width"":29,""height"":32}","{""CLASS"":""HardHat""}"
HVB_Img_021.jpg,48599,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",14,2,"{""name"":""rect"",""x"":354,""y"":35,""width"":44,""height"":40}","{""CLASS"":""HardHat""}"
HVB_Img_021.jpg,48599,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",14,3,"{""name"":""rect"",""x"":264,""y"":193,""width"":17,""height"":21}","{""CLASS"":""HardHat""}"
HVB_Img_021.jpg,48599,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",14,4,"{""name"":""rect"",""x"":188,""y"":206,""width"":48,""height"":34}","{""CLASS"":""HardHat""}"
HVB_Img_021.jpg,48599,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",14,5,"{""name"":""rect"",""x"":302,""y"":211,""width"":18,""height"":35}","{""CLASS"":""HardHat""}"
HVB_Img_021.jpg,48599,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",14,6,"{""name"":""rect"",""x"":300,""y"":309,""width"":35,""height"":16}","{""CLASS"":""Boots""}"
HVB_Img_021.jpg,48599,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",14,7,"{""name"":""rect"",""x"":262,""y"":279,""width"":33,""height"":22}","{""CLASS"":""Boots""}"
HVB_Img_021.jpg,48599,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",14,8,"{""name"":""rect"",""x"":317,""y"":128,""width"":41,""height"":35}","{""CLASS"":""Boots""}"
HVB_Img_021.jpg,48599,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",14,9,"{""name"":""rect"",""x"":364,""y"":120,""width"":32,""height"":40}","{""CLASS"":""Boots""}"
HVB_Img_021.jpg,48599,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",14,10,"{""name"":""rect"",""x"":192,""y"":246,""width"":33,""height"":43}","{""CLASS"":""Vests""}"
HVB_Img_021.jpg,48599,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",14,11,"{""name"":""rect"",""x"":263,""y"":220,""width"":28,""height"":38}","{""CLASS"":""Vests""}"
HVB_Img_021.jpg,48599,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",14,12,"{""name"":""rect"",""x"":166,""y"":194,""width"":38,""height"":32}","{""CLASS"":""Vests""}"
HVB_Img_021.jpg,48599,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",14,13,"{""name"":""rect"",""x"":301,""y"":249,""width"":35,""height"":47}","{""CLASS"":""Vests""}"
HVB_Img_022.jpg,50131,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":87,""y"":7,""width"":82,""height"":67}","{""CLASS"":""HardHat""}"
HVB_Img_022.jpg,50131,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":72,""y"":90,""width"":122,""height"":175}","{""CLASS"":""Vests""}"
HVB_Img_022.jpg,50131,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":22,""y"":392,""width"":149,""height"":96}","{""CLASS"":""Boots""}"
HVB_Img_023.jpg,149621,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""rect"",""x"":485,""y"":100,""width"":103,""height"":50}","{""CLASS"":""HardHat""}"
HVB_Img_023.jpg,149621,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""rect"",""x"":760,""y"":9,""width"":58,""height"":48}","{""CLASS"":""Vests""}"
HVB_Img_023.jpg,149621,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""rect"",""x"":501,""y"":352,""width"":70,""height"":73}","{""CLASS"":""Boots""}"
HVB_Img_023.jpg,149621,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""rect"",""x"":749,""y"":117,""width"":58,""height"":59}","{""CLASS"":""Boots""}"
HVB_Img_023.jpg,149621,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""rect"",""x"":36,""y"":72,""width"":93,""height"":30}","{""CLASS"":""Boots""}"
HVB_Img_023.jpg,149621,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""rect"",""x"":58,""y"":2,""width"":52,""height"":22}","{""CLASS"":""Vests""}"
HVB_Img_024.jpg,86137,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""rect"",""x"":351,""y"":127,""width"":55,""height"":67}","{""CLASS"":""HardHat""}"
HVB_Img_024.jpg,86137,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""rect"",""x"":438,""y"":147,""width"":17,""height"":23}","{""CLASS"":""HardHat""}"
HVB_Img_024.jpg,86137,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""rect"",""x"":340,""y"":206,""width"":78,""height"":123}","{""CLASS"":""Vests""}"
HVB_Img_024.jpg,86137,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""rect"",""x"":424,""y"":176,""width"":49,""height"":58}","{""CLASS"":""Vests""}"
HVB_Img_024.jpg,86137,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""rect"",""x"":302,""y"":455,""width"":70,""height"":41}","{""CLASS"":""Boots""}"
HVB_Img_024.jpg,86137,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""rect"",""x"":416,""y"":275,""width"":45,""height"":12}","{""CLASS"":""Boots""}"
HVB_Img_025.jpg,133090,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":492,""y"":331,""width"":29,""height"":30}","{""CLASS"":""HardHat""}"
HVB_Img_025.jpg,133090,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":480,""y"":367,""width"":55,""height"":33}","{""CLASS"":""Vests""}"
HVB_Img_025.jpg,133090,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":490,""y"":428,""width"":38,""height"":36}","{""CLASS"":""Boots""}"
HVB_Img_026.jpg,64446,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,0,"{""name"":""rect"",""x"":81,""y"":95,""width"":22,""height"":24}","{""CLASS"":""HardHat""}"
HVB_Img_026.jpg,64446,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,1,"{""name"":""rect"",""x"":11,""y"":329,""width"":24,""height"":17}","{""CLASS"":""HardHat""}"
HVB_Img_026.jpg,64446,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,2,"{""name"":""rect"",""x"":171,""y"":366,""width"":19,""height"":24}","{""CLASS"":""HardHat""}"
HVB_Img_026.jpg,64446,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,3,"{""name"":""rect"",""x"":147,""y"":418,""width"":30,""height"":21}","{""CLASS"":""Boots""}"
HVB_Img_026.jpg,64446,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,4,"{""name"":""rect"",""x"":15,""y"":415,""width"":36,""height"":25}","{""CLASS"":""Boots""}"
HVB_Img_026.jpg,64446,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,5,"{""name"":""rect"",""x"":5,""y"":349,""width"":43,""height"":39}","{""CLASS"":""Vests""}"
HVB_Img_026.jpg,64446,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,6,"{""name"":""rect"",""x"":148,""y"":357,""width"":24,""height"":44}","{""CLASS"":""Vests""}"
HVB_Img_026.jpg,64446,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,7,"{""name"":""rect"",""x"":157,""y"":334,""width"":19,""height"":35}","{""CLASS"":""Vests""}"
HVB_Img_026.jpg,64446,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",9,8,"{""name"":""rect"",""x"":76,""y"":118,""width"":41,""height"":29}","{""CLASS"":""Vests""}"
HVB_Img_027.jpg,79170,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""rect"",""x"":287,""y"":131,""width"":59,""height"":57}","{""CLASS"":""HardHat""}"
HVB_Img_027.jpg,79170,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""rect"",""x"":492,""y"":157,""width"":50,""height"":77}","{""CLASS"":""HardHat""}"
HVB_Img_027.jpg,79170,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""rect"",""x"":404,""y"":160,""width"":78,""height"":104}","{""CLASS"":""Vests""}"
HVB_Img_027.jpg,79170,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""rect"",""x"":217,""y"":175,""width"":136,""height"":129}","{""CLASS"":""Vests""}"
HVB_Img_027.jpg,79170,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""rect"",""x"":236,""y"":386,""width"":81,""height"":48}","{""CLASS"":""Boots""}"
HVB_Img_027.jpg,79170,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""rect"",""x"":396,""y"":381,""width"":69,""height"":46}","{""CLASS"":""Boots""}"
HVB_Img_028.jpg,100743,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""rect"",""x"":351,""y"":171,""width"":41,""height"":28}","{""CLASS"":""HardHat""}"
HVB_Img_028.jpg,100743,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""rect"",""x"":411,""y"":156,""width"":48,""height"":33}","{""CLASS"":""HardHat""}"
HVB_Img_028.jpg,100743,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""rect"",""x"":336,""y"":199,""width"":53,""height"":77}","{""CLASS"":""Vests""}"
HVB_Img_028.jpg,100743,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""rect"",""x"":413,""y"":195,""width"":43,""height"":75}","{""CLASS"":""Vests""}"
HVB_Img_028.jpg,100743,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""rect"",""x"":336,""y"":324,""width"":70,""height"":37}","{""CLASS"":""Boots""}"
HVB_Img_028.jpg,100743,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""rect"",""x"":425,""y"":320,""width"":28,""height"":49}","{""CLASS"":""Boots""}"
HVB_Img_029.jpg,53522,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":219,""y"":146,""width"":38,""height"":30}","{""CLASS"":""HardHat""}"
HVB_Img_029.jpg,53522,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":189,""y"":183,""width"":96,""height"":151}","{""CLASS"":""Vests""}"
HVB_Img_029.jpg,53522,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":175,""y"":405,""width"":102,""height"":40}","{""CLASS"":""Boots""}"
HVB_Img_030.jpg,228022,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""rect"",""x"":826,""y"":20,""width"":152,""height"":95}","{""CLASS"":""HardHat""}"
HVB_Img_030.jpg,228022,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""rect"",""x"":786,""y"":183,""width"":221,""height"":308}","{""CLASS"":""Vests""}"
HVB_Img_030.jpg,228022,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""rect"",""x"":781,""y"":701,""width"":246,""height"":110}","{""CLASS"":""Boots""}"
HVB_Img_030.jpg,228022,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""rect"",""x"":175,""y"":661,""width"":261,""height"":141}","{""CLASS"":""Boots""}"
HVB_Img_030.jpg,228022,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""rect"",""x"":176,""y"":173,""width"":238,""height"":307}","{""CLASS"":""Vests""}"
HVB_Img_030.jpg,228022,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""rect"",""x"":249,""y"":20,""width"":107,""height"":74}","{""CLASS"":""HardHat""}"
HVB_Img_031.jpg,232035,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":675,""y"":223,""width"":158,""height"":90}","{""CLASS"":""HardHat""}"
HVB_Img_031.jpg,232035,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":668,""y"":381,""width"":311,""height"":317}","{""CLASS"":""Vests""}"
HVB_Img_031.jpg,232035,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":812,""y"":794,""width"":113,""height"":96}","{""CLASS"":""Boots""}"
HVB_Img_032.jpg,119768,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,0,"{""name"":""rect"",""x"":245,""y"":3,""width"":68,""height"":47}","{""CLASS"":""HardHat""}"
HVB_Img_032.jpg,119768,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,1,"{""name"":""rect"",""x"":421,""y"":12,""width"":89,""height"":55}","{""CLASS"":""HardHat""}"
HVB_Img_032.jpg,119768,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,2,"{""name"":""rect"",""x"":404,""y"":73,""width"":117,""height"":156}","{""CLASS"":""Vests""}"
HVB_Img_032.jpg,119768,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,3,"{""name"":""rect"",""x"":184,""y"":41,""width"":146,""height"":195}","{""CLASS"":""Vests""}"
HVB_Img_032.jpg,119768,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,4,"{""name"":""rect"",""x"":241,""y"":377,""width"":67,""height"":70}","{""CLASS"":""Boots""}"
HVB_Img_032.jpg,119768,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",6,5,"{""name"":""rect"",""x"":428,""y"":377,""width"":78,""height"":75}","{""CLASS"":""Boots""}"
HVB_Img_033.jpg,1814054,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,0,"{""name"":""rect"",""x"":854,""y"":69,""width"":134,""height"":178}","{""CLASS"":""HardHat""}"
HVB_Img_033.jpg,1814054,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,1,"{""name"":""rect"",""x"":719,""y"":180,""width"":314,""height"":332}","{""CLASS"":""Vests""}"
HVB_Img_033.jpg,1814054,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,2,"{""name"":""rect"",""x"":330,""y"":457,""width"":285,""height"":241}","{""CLASS"":""Vests""}"
HVB_Img_033.jpg,1814054,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",4,3,"{""name"":""rect"",""x"":1020,""y"":522,""width"":109,""height"":152}","{""CLASS"":""Boots""}"
HVB_Img_034.jpg,8958,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,0,"{""name"":""rect"",""x"":105,""y"":19,""width"":75,""height"":41}","{""CLASS"":""HardHat""}"
HVB_Img_034.jpg,8958,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,1,"{""name"":""rect"",""x"":63,""y"":55,""width"":66,""height"":69}","{""CLASS"":""Vests""}"
HVB_Img_034.jpg,8958,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,2,"{""name"":""rect"",""x"":149,""y"":48,""width"":57,""height"":60}","{""CLASS"":""Vests""}"
HVB_Img_034.jpg,8958,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,3,"{""name"":""rect"",""x"":165,""y"":119,""width"":14,""height"":26}","{""CLASS"":""Boots""}"
HVB_Img_034.jpg,8958,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",5,4,"{""name"":""rect"",""x"":74,""y"":112,""width"":28,""height"":31}","{""CLASS"":""Boots""}"
